User_Profile,Date,Content,Like,Place,Content_tags,Comment_tags,imgs
oh_jot.duhruh,2020-11-30,.........#daily #ootd #dailylook #daliyfashion #l4l #f4f #데일리패션 #스트릿웨어 #좋아요반사 #좋반 #스트릿 #스트릿룩 #미니멀룩 #미니멀 #놈코어 #데일리룩 #오오티디 #그런지룩 #펑크룩 #연남동 #홍대 #테크웨어 #데일리코디 #럽스타그램 #아웃핏 #광주 #충장로,15,,"['#daily', '#ootd', '#dailylook', '#daliyfashion', '#l4l', '#f4f', '#데일리패션', '#스트릿웨어', '#좋아요반사', '#좋반', '#스트릿', '#스트릿룩', '#미니멀룩', '#미니멀', '#놈코어', '#데일리룩', '#오오티디', '#그런지룩', '#펑크룩', '#연남동', '#홍대', '#테크웨어', '#데일리코디', '#럽스타그램', '#아웃핏', '#광주', '#충장로']","['#daily', '#ootd', '#dailylook', '#daliyfashion', '#l4l', '#f4f', '#데일리패션', '#스트릿웨어', '#좋아요반사', '#좋반', '#스트릿', '#스트릿룩', '#미니멀룩', '#미니멀', '#놈코어', '#데일리룩', '#오오티디', '#그런지룩', '#펑크룩', '#연남동', '#홍대', '#테크웨어', '#데일리코디', '#럽스타그램', '#아웃핏', '#광주', '#충장로']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/127952403_197291275290329_2901562590977680937_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=105&_nc_ohc=BWsTroO5XigAX_h8sDL&tp=1&oh=d84bf30b8710443b7a3298dc262d8c1a&oe=5FEED755
exjeongo_o,2020-11-30,왜 월요일일까,50,,[],[],https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128271449_434606170863911_4553551331569791605_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=Lckjlj1JBbYAX_fq1z4&tp=1&oh=f0f14536f455fc4c60c77c9547a91795&oe=5FECA1BF
unu_brow_beauty,2020-11-30,❣12월 기간한정 선착순 EVENT 안내❣12/16~12/20 5일간 10명한정으로레이어링 립 이벤트 진행합니다💋💋예약문의💌 DM or 카카오채널<유앤유브로우> click!레이어링 립❣한겹한겹 컬러를 쌓아가는 레이어링 시술법으로 자연스럽게 물든듯한 립컬러를표현하는 입술반영구 입니다!(탈각 후 진하게 남지 않아요 아주 자연스럽게입술 톤이 맑아지는 시술 입니다)Point❣터치밀도에 따른 그라데이션을 표현하기 위해섬세한 머신 작업으로 진행됩니다---------------------------------------------------------💙레이어링 립 이런 분들께 추천드립니다💙-밝고 화사한 입술색을 갖고 싶은분-쌩얼 미인이 되고 싶은 분-간편한 화장을 원하는 분-혈색이 없는 입술이 고민이신 분-금방 지워지는 입술색이 짜증 나시는 분-립 제품을 얹었을 때 더 예쁜 발색을 원하는 분-------------------------------------------------------------------#마포반영구 #마포입술반영구 #홍대반영구 #입술반영구전문 #립타투 #레이어링립 #합정반영구 #강남반영구 #여의도반영구 #공덕반영구 #입술문신 #메이크업 #화장품 #입술문신전문 #립타투전문 #여자입술 #코덕소통 #필라테스 #마포역 #상수반영구 #연남동 #레드립 #운동하는여자 #인친해요 #코덕소통 #뷰티스타그램 #뷰티그램 #Beauty #립 #liptatoo #유앤유브로우,8,,"['#마포반영구', '#마포입술반영구', '#홍대반영구', '#입술반영구전문', '#립타투', '#레이어링립', '#합정반영구', '#강남반영구', '#여의도반영구', '#공덕반영구', '#입술문신', '#메이크업', '#화장품', '#입술문신전문', '#립타투전문', '#여자입술', '#코덕소통', '#필라테스', '#마포역', '#상수반영구', '#연남동', '#레드립', '#운동하는여자', '#인친해요', '#코덕소통', '#뷰티스타그램', '#뷰티그램', '#Beauty', '#립', '#liptatoo', '#유앤유브로우']","['#마포반영구', '#마포입술반영구', '#홍대반영구', '#입술반영구전문', '#립타투', '#레이어링립', '#합정반영구', '#강남반영구', '#여의도반영구', '#공덕반영구', '#입술문신', '#메이크업', '#화장품', '#입술문신전문', '#립타투전문', '#여자입술', '#코덕소통', '#필라테스', '#마포역', '#상수반영구', '#연남동', '#레드립', '#운동하는여자', '#인친해요', '#코덕소통', '#뷰티스타그램', '#뷰티그램', '#Beauty', '#립', '#liptatoo', '#유앤유브로우']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/128221175_789710741583852_2629022413996132527_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=Qtw0sWFj0RcAX-hGYRW&tp=1&oh=2c7492cfbdf4d3d6518fcad67890eab6&oe=5FEC5BBF
ye_0netwo,2020-11-30,시므시므해,29,,[],"['#연남동', '#홍대', '#연남', '#일상', '#데일리', '#좋반', '#좋반테러', '#좋튀', '#좋테', '#최근게시물반사', '#피드꾸미기', '#피드맞추기', '#첫줄반사', '#두줄반사', '#맞팔선팔', '#맞팔댓', '#좋반댓', '#20살', '#스물', '#01', '#l4l', '#fff']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128156136_429032831562594_2897735962089936822_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=xh7UmYNmSy8AX-fUcJx&tp=1&oh=100b473524b6ff720d41536340d925ca&oe=5FED677A
hi_030409,2020-11-30,로즈페탈 전시회(2020.11.28),5,,[],"['#로즈페탈', '#전시회', '#로즈', '#장미', '#꽃', '#이쁘다', '#서울', '#연남동', '#오랜만에', '#갔다옴', '#주말', '#토요일', '#일상', '#학생', '#학생스타그램', '#03년생', '#03', '#고딩', '#고2', '#선팔하면맞팔', '#좋아요', '#많이', '#눌러주세요', '#❤️']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/127925906_141087997398334_1431515803974799764_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=iZX8lX5F2g0AX_DvjPL&tp=1&oh=1e5f228d3c8216c9ef01a676759c919e&oe=5FED3BE4
asdf.0.2.1.6,2020-11-30,"#먹스타그램  #먹스타맞팔 #맞팔 #맞팔해요 #선팔 #좋아요 #인친 #선팔하면맞팔 #소통 #일상 #데일리 #food #likeforlike #해운대 #강남 #홍대 #연남동 #남포동 #서울역 #부산역 #맛집 #먹방 #점심메뉴 #오늘뭐먹지 #저녁메뉴#상쾌했데이 #푸라닭 #코카콜라 #블랙푸라의데이 육아우울증은 푸라닭으로! 연말이고 다들 반짝반짝 바깥에서 즐거운일만 생각할때, 아기 낳고 산후우울증이 심하게 와서 너무너무 힘들었던 지난달을 보내고, 정신차리고 보니 이제 육아우울증이 오다니 😥😭 세상에 쉬운일은 없다지만 육아의 힘듦은 상상초월이더라구요 ㅎㅎ 매일매일 울고불고 난리법석의 연속이었는데 이제야 조금 살만하네여 하하 매일이 조마조마 힘들지만 요즘 제 인생의 낙인 야식타임! 아직 맥주는 못마시지만 치킨엔 코카콜라죠 ❤️ ㅎㅎ 임신사실 알게되고 코로나도 터지고 장사가 망해서 (하하하😭) 우울증이 더 심해진거 같아요 ㅜㅜ 아기에게 해주고싶은거 많은데 해주지도 못하고 속상한 마음이 정말 크네용 ㅎㅎ 아직 아기라 여기저기서 옷이며 아이템이며 아기용품 전부다 물려받아  새거하나 없는 아가 보면 마음이 짠하고 자는모습 보면 미안하고 엄마란 이런건가요 ㅎㅎㅎ 모유수유중이라 맥주대신 콜라마시는데 요거요거 좋은 조합이네요!! 상쾌했데이 받고싶은 이유는, 요즘 저희집 옆에 공사를 시작해서 창문열어 환기도 못시키는데 좋은공기라도 주고싶어서랍니다! ㅎㅎ 아기에겐 좋은공기주고 그래서 아기가 잘 자고 저는 밤마다 푸라닭 먹고요 🍗🍗 누이좋고 매부좋고 꿩먹고알먹고! ㅎㅎ 그래서 큰맘먹고 푸라닭 시켜봤는데 에엥 이게 뭔가 싶더라구요! ㅎㅎ 그동안 이 좋은거 왜 못먹고살았나, 이제부터 먹고싶은거라도 맘껏 먹고 살자! 이런 생각도 들고 우울증도 좀 가시구요 ! ㅎㅎ 푸라닭 먹고 행복을 찾았답니다 흐흐 😭 이벤트 참여해봅니다!!! 연말 행운이여 나에게 아니 우리에게 오라~~",17,,"['#먹스타그램', '#먹스타맞팔', '#맞팔', '#맞팔해요', '#선팔', '#좋아요', '#인친', '#선팔하면맞팔', '#소통', '#일상', '#데일리', '#food', '#likeforlike', '#해운대', '#강남', '#홍대', '#연남동', '#남포동', '#서울역', '#부산역', '#맛집', '#먹방', '#점심메뉴', '#오늘뭐먹지', '#저녁메뉴', '#상쾌했데이', '#푸라닭', '#코카콜라', '#블랙푸라의데이']","['#먹스타그램', '#먹스타맞팔', '#맞팔', '#맞팔해요', '#선팔', '#좋아요', '#인친', '#선팔하면맞팔', '#소통', '#일상', '#데일리', '#food', '#likeforlike', '#해운대', '#강남', '#홍대', '#연남동', '#남포동', '#서울역', '#부산역', '#맛집', '#먹방', '#점심메뉴', '#오늘뭐먹지', '#저녁메뉴', '#상쾌했데이', '#푸라닭', '#코카콜라', '#블랙푸라의데이']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/128738037_702927380653859_6167856144988482752_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=mYkbmaxBMz4AX986Hkw&tp=1&oh=e240e49c5447c2cbdf670bc3f0fd56bb&oe=5FEE6E83
goldendog_nana,2020-11-30,"가장 빠르게 인기 많았던 아이보리색 누빔 컬러가 Sold out 되고, 단 1개 제작 가능합니다.아이보리 컬러는 재 입고 안되어 구매 원하시는 분은 찜! 하시기 바래여 😊모두 좋은 밤 되세요!! 굿나잇 🐶#나나 #강아지옷 #강아지패션 #대형견옷 #강아지누빔조끼 #강아지망토 #대형견패딩 #강아지겨울옷 #패션견 #패션견스타 #연남동 #골든리트리버 #반려견 #멍스타그램 #goldenretriever #doggyfashion",13,,"['#나나', '#강아지옷', '#강아지패션', '#대형견옷', '#강아지누빔조끼', '#강아지망토', '#대형견패딩', '#강아지겨울옷', '#패션견', '#패션견스타', '#연남동', '#골든리트리버', '#반려견', '#멍스타그램', '#goldenretriever', '#doggyfashion']",[],https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128709437_840149590159996_7608971435844642764_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=UMizFGcXmNcAX8tK2PD&tp=1&oh=f4cfae5775952dfd0132d07e0b3ad254&oe=5FEBFC00
oh_jot.duhruh,2020-11-30,진짜 겨울이네..........#daily #ootd #dailylook #daliyfashion #l4l #f4f #데일리패션 #스트릿웨어 #좋아요반사 #좋반 #스트릿 #스트릿룩 #미니멀룩 #미니멀 #놈코어 #데일리룩 #오오티디 #그런지룩 #펑크룩 #연남동 #홍대 #테크웨어 #데일리코디 #럽스타그램 #아웃핏 #광주 #충장로,24,,"['#daily', '#ootd', '#dailylook', '#daliyfashion', '#l4l', '#f4f', '#데일리패션', '#스트릿웨어', '#좋아요반사', '#좋반', '#스트릿', '#스트릿룩', '#미니멀룩', '#미니멀', '#놈코어', '#데일리룩', '#오오티디', '#그런지룩', '#펑크룩', '#연남동', '#홍대', '#테크웨어', '#데일리코디', '#럽스타그램', '#아웃핏', '#광주', '#충장로']","['#daily', '#ootd', '#dailylook', '#daliyfashion', '#l4l', '#f4f', '#데일리패션', '#스트릿웨어', '#좋아요반사', '#좋반', '#스트릿', '#스트릿룩', '#미니멀룩', '#미니멀', '#놈코어', '#데일리룩', '#오오티디', '#그런지룩', '#펑크룩', '#연남동', '#홍대', '#테크웨어', '#데일리코디', '#럽스타그램', '#아웃핏', '#광주', '#충장로']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/127881731_388490802360804_5816315455212400030_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=utX37Qz--oEAX-5rx7q&tp=1&oh=c7304a70b5076f618d99555616280118&oe=5FEB9080
catherine__ryu,2020-11-30,꽃은 언제나 받아도 행복해 💗....#꽃스타그램 #햇살 #뷰스타그램 #이태원 #브런치 #카페투어 #한남동 #연남동 #망원동 #감성사진 #가을드라이브 #뷰맛집 #주말나들이 #데일리 #일상 #일상그램 #나들이 #카페투어 #dailylook #coffeeshop #foodstagram #셀피 #라이크 #맞좋아요 #셀스타그램 #selfie #피드 #좋아요 #반사 #좋반 #맞좋,8,,"['#꽃스타그램', '#햇살', '#뷰스타그램', '#이태원', '#브런치', '#카페투어', '#한남동', '#연남동', '#망원동', '#감성사진', '#가을드라이브', '#뷰맛집', '#주말나들이', '#데일리', '#일상', '#일상그램', '#나들이', '#카페투어', '#dailylook', '#coffeeshop', '#foodstagram', '#셀피', '#라이크', '#맞좋아요', '#셀스타그램', '#selfie', '#피드', '#좋아요', '#반사', '#좋반', '#맞좋']","['#꽃스타그램', '#햇살', '#뷰스타그램', '#이태원', '#브런치', '#카페투어', '#한남동', '#연남동', '#망원동', '#감성사진', '#가을드라이브', '#뷰맛집', '#주말나들이', '#데일리', '#일상', '#일상그램', '#나들이', '#카페투어', '#dailylook', '#coffeeshop', '#foodstagram', '#셀피', '#라이크', '#맞좋아요', '#셀스타그램', '#selfie', '#피드', '#좋아요', '#반사', '#좋반', '#맞좋']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/128944306_684274618803216_5157728585417158492_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=100&_nc_ohc=barz_nAkyxgAX_HXVDo&tp=1&oh=66648d686020a50d2f3b9c302dff1f8e&oe=5FEBF392
minou_nail,2020-11-30,여배우파츠는내가접수한다....#내돈내산#연말룩#여배우들#여배우주얼리 #크리스마스#카메오#주얼리#네일#미누네일#네일#곰돌이#연남동#글리터#반짝반짝 #테디베어 #연말파티룩 #손#홍대네일샵#홍대네일샵_미누네일 #꾸안꾸#꾸꾸 #로맨틱#밤감성,6,연트럴파크,"['#내돈내산', '#연말룩', '#여배우들', '#여배우주얼리', '#크리스마스', '#카메오', '#주얼리', '#네일', '#미누네일', '#네일', '#곰돌이', '#연남동', '#글리터', '#반짝반짝', '#테디베어', '#연말파티룩', '#손', '#홍대네일샵', '#홍대네일샵_미누네일', '#꾸안꾸', '#꾸꾸', '#로맨틱', '#밤감성']","['#내돈내산', '#연말룩', '#여배우들', '#여배우주얼리', '#크리스마스', '#카메오', '#주얼리', '#네일', '#미누네일', '#네일', '#곰돌이', '#연남동', '#글리터', '#반짝반짝', '#테디베어', '#연말파티룩', '#손', '#홍대네일샵', '#홍대네일샵_미누네일', '#꾸안꾸', '#꾸꾸', '#로맨틱', '#밤감성']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/127631354_201427794886912_7250771245463470117_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=104&_nc_ohc=I3uKVCx5TwIAX96TUi5&tp=1&oh=753a78952fe2967dd726d63127048704&oe=5FEC4127
juliettashin,2020-11-30,#horizon16 #연남동 #리틀포레스트 #이스파한 #레몬밤 #라즈베리,1,,"['#horizon16', '#연남동', '#리틀포레스트', '#이스파한', '#레몬밤', '#라즈베리']","['#horizon16', '#연남동', '#리틀포레스트', '#이스파한', '#레몬밤', '#라즈베리']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/127927830_293501608660247_6639727198526589900_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=c4XCJBmxD90AX-YH1la&tp=1&oh=afa46f05f301b60affc1e834eabecc1d&oe=5FEE4C4D
catherine__ryu,2020-11-30,마치 새벽에 나온 느낌.... #뷰스타그램 #이태원 #녹사평맛집 #브런치 #카페투어 #한남동 #한남동맛집 #연남동 #망원동 #감성사진 #가을드라이브 #뷰맛집 #주말나들이 #데일리 #일상 #일상그램 #나들이 #카페투어 #dailylook #coffeeshop #foodstagram #셀피 #라이크 #맞좋아요 #셀스타그램 #selfie #피드 #좋아요 #반사 #좋반 #맞좋,11,,"['#뷰스타그램', '#이태원', '#녹사평맛집', '#브런치', '#카페투어', '#한남동', '#한남동맛집', '#연남동', '#망원동', '#감성사진', '#가을드라이브', '#뷰맛집', '#주말나들이', '#데일리', '#일상', '#일상그램', '#나들이', '#카페투어', '#dailylook', '#coffeeshop', '#foodstagram', '#셀피', '#라이크', '#맞좋아요', '#셀스타그램', '#selfie', '#피드', '#좋아요', '#반사', '#좋반', '#맞좋']","['#뷰스타그램', '#이태원', '#녹사평맛집', '#브런치', '#카페투어', '#한남동', '#한남동맛집', '#연남동', '#망원동', '#감성사진', '#가을드라이브', '#뷰맛집', '#주말나들이', '#데일리', '#일상', '#일상그램', '#나들이', '#카페투어', '#dailylook', '#coffeeshop', '#foodstagram', '#셀피', '#라이크', '#맞좋아요', '#셀스타그램', '#selfie', '#피드', '#좋아요', '#반사', '#좋반', '#맞좋']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/128154116_1216841122030929_2289100906979656447_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=109&_nc_ohc=rFbXIcliPmYAX9lMdxp&tp=1&oh=5518c2929ef8f8931f0f55a72eea1033&oe=5FEF548F
geum_so,2020-11-30,솔클이겟군 올해는😢🎄,168,Aufglet2,[],"['#selfie', '#selca', '#셀카', '#셀피', '#dailylook', '#following', '#남자데일리룩', '#남자', '#일상', '#남친룩', '#데일리룩', '#ootd', '#korea', '#좋아요', '#데일리', '#남자옷', '#남자코디', '#카페', '#카페추천', '#카페투어', '#디저트카페', '#망원동', '#연남동', '#연남동카페', '#아우프글렛', '#아우프글렛연남', '#솔클']",
dxb_acc,2020-11-30,.💕십자가 목걸이는 디엑스비💕.디엑스비의 목걸이는 프로필 링크에서바로 구매 가능합니다 🌹🌹🌹🌹🌹.,12,홍대 상수역 근처,[],"['#데일리', '#일상', '#셀카', '#셀피', '#셀스타그램', '#selfie', '#소통', '#인친', '#소통해요', '#다렉', '#좋아요반사', '#좋반', '#목걸이', '#십자가목걸이', '#큐빅목걸이', '#비즈목걸이', '#구슬목걸이', '#비즈악세사리', '#악세사리', '#남자악세사리', '#남자목걸이', '#키치', '#키치룩', '#키치패션', '#히피', '#히피룩', '#히피패션', '#좋아요', '#상수', '#연남동']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128071565_1085227881918402_2816436453509290683_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=W5wXmh2WSW4AX_7tgw1&tp=1&oh=9b5740ab2c65184dde81321d563b7c48&oe=5FEE2761
withcoco724,2020-11-30,#협찬 ✨아필립✨.비건과 심야식당의 컨셉이 독특해넘나 가보고 싶었던 #아필립.자연느낌 충만 인테리어에기본에 충실한 재료들로 만든비건메뉴들이 이색적인게 매력포인트!😊맛있게 건강 챙겨볼 수 있어서 좋았어요.#연남동맛집 #연남동데이트 #연남동비건#연남동샐러드 #연남동가정식 #연남동비건식당#연남동브런치 #연남동밥집 #연트럴파크맛집#연남동 #홍대맛집 #존맛탱 #연남동아필립,62,,"['#협찬', '#아필립.자연느낌', '#연남동맛집', '#연남동데이트', '#연남동비건', '#연남동샐러드', '#연남동가정식', '#연남동비건식당', '#연남동브런치', '#연남동밥집', '#연트럴파크맛집', '#연남동', '#홍대맛집', '#존맛탱', '#연남동아필립']","['#협찬', '#아필립.자연느낌', '#연남동맛집', '#연남동데이트', '#연남동비건', '#연남동샐러드', '#연남동가정식', '#연남동비건식당', '#연남동브런치', '#연남동밥집', '#연트럴파크맛집', '#연남동', '#홍대맛집', '#존맛탱', '#연남동아필립']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/127969459_379333079948084_625425178090045057_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=108&_nc_ohc=uNEYj6NZ4OEAX905e1B&tp=1&oh=22e932782d716d574a3c52dc0ac7d16d&oe=5FEBC7E7
