User_Profile,Date,Content,Like,Place,Content_tags,Comment_tags,imgs
forrestday_,2020-11-30,"개인작업🌿크리스마스 디자인으로 작업한 미니케이크, 아기자기한 느낌으로 작업해 봤는데 크리스마스 분위기가 느껴지시나요?🤭벌써 12월이 코앞이네요, 요즘 코로나로 무거워진 마음에 작은 즐거움이 되시길 바라요❤-문의 카카오플러스친구 '포레스트데이'#앙금케이크 #크리스마스 #포레스트데이",13,포레스트데이,"['#앙금케이크', '#크리스마스', '#포레스트데이']","['#포레스트데이', '#숫자케이크', '#앙금플라워', '#앙금플라워떡케이크', '#앙금플라워클래스', '#앙금플라워케이크', '#성수동', '#서울숲', '#뚝섬', '#건대', '#성수케이크', '#건대케이크', '#뚝섬케이크', '#취미', '#취미생활', '#취미창업', '#서울숲앙금플라워', '#성수앙금플라워', '#뚝섬앙금플라워', '#떡케이크', '#환갑케이크', '#원데이클래스', '#상견례', '#부모님선물', '#새촌케이크', '#생일케이크', '#flowercake', '#forrestday']",
m0_zzi,2020-11-30,요 조거 사이트 업뎃 되었어요!!😊근데 사이즈 재려고 하기전에 물건이 다 빠져버려서 주중으로 사이즈 수정 해 놓을게요 히히키 160 착장이구요 사실 사이즈 없어도 울 언니들 보자마자 집어가던 아이에요🤣신기해서 입어봤더니 왠열.... 너무 따듯하고  품도 넉넉해서 다리 보정에 가격까지 착해서 매장에서 쭉쭉 빠질 만도 해요 보시면 3만원대라는게 신기 할 정도...ㅠㅠ그냥 또 혼자 다 해??!,161,GO'S,[],"['#셀스타그램', '#얼스타그램', '#셀카', '#셀피', '#맞팔', '#선팔', '#좋반', '#선팔하면맞팔', '#좋아요', '#좋아요반사', '#selfic', '#f4f', '#daily', '#follow', '#instalike', '#instadaily', '#selpic', '#일상', '#블로그', '#성수동', '#광주', '#충장로', '#상무지구', '#동명동', '#데일리룩', '#연말룩', '#dailylook', '#ootd', '#아웃핏', '#고스옷가게']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128270419_220567032799222_1356663705331331795_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=110&_nc_ohc=5MXCTAu8c1IAX8gjhGv&tp=1&oh=212572e2af532d172b8ccefd185710e8&oe=5FEE3939
beautyforsmile_,2020-11-30,☻ : 당신의 미소를 위한 아름다움을 선사합니다.⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀대비되는 명암으로 율동감이 넘치는 발레아쥬✨웨이브와 함께 하면 진짜 예쁘지 않나욤!!애쉬 베이지 컬러로추운 겨울에도 부드러워지세요 🧡뷰티포스마일은 컬러 이벤트 중̤̮യෆ̈ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀𝗿𝗲𝘀𝗲𝗿𝘃𝗮𝘁𝗶𝗼𝗻 ෆ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀𝗄𝖺𝗄𝖺𝗈 𝖢𝗁 뷰티포스마일⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀call ☏ 02.2205.7772⠀⠀⠀⠀⠀⠀⠀⠀⠀ ⠀ ⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀⠀,116,Beauty for smile 뷰티포스마일,[],"['#뷰티포스마일', '#긴머리염색', '#긴머리스타일링', '#긴머리추천', '#긴머리발레아쥬', '#발레아쥬', '#발레아쥬염색', '#긴머리솜브레', '#솜브레', '#솜브레염색', '#애쉬베이지염색', '#애쉬베이지', '#밀크베이지', '#밀크브라운염색', '#애쉬브라운염색', '#밀크브라운', '#성수동미용실', '#성수동미용실_뷰티포스마일', '#물결웨이브', '#성수동핫플', '#성수동']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128172325_834678413770487_410418699809169217_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=HOhlMZcN5OcAX_qlSg5&tp=1&oh=e4d5efc1356c1671520e0ce3a6cbeaec&oe=5FEDBE61
rohorang,2020-11-30,울 체크 와이드 슬랙스 입니다 🔥🔥 핏이 너무 이뻐요 🧡🧡 포인트 아이템으로 좋으며 다양한 아이템과 매치하기 최고 !!,113,,[],"['#호랑', '#스마트스토어', '#블로그마켓', '#여자쇼핑몰', '#쇼핑몰', '#홍대', '#홍대카페', '#성수동', '#성수동카페', '#연남동', '#연남동카페', '#레더자켓', '#자켓', '#가을아우터', '#가을옷', '#겨울옷', '#와이드팬츠', '#울팬츠', '#겨울코디']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/p1080x1080/128439681_207539294169709_6281860160081753221_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=101&_nc_ohc=Mzj2ns5-8BYAX-uOZgF&tp=1&oh=79869984ccffa0f0e68fa12aaa6d6437&oe=5FEFCE7D
jin__ny.k,2020-11-30,#미수아바흐브 원데이 클래스예쁜 모자를 찾다가 알게된 미수아바흐브날씨 좋은 토요일유니크한 이곳에서행복한 뜨개시간을 보내고왔다핸드메이드에 애정과 부심이 느껴지는 멋진 공간과내공이 느껴지는 건강한 에너지가 가득했던곳완성품 모자도 마음에 들지만니팅하는 시간이 너무 즐거웠던 이곳#misuabarbe #미수아바흐브 #성수동 #핸드메이드#원데이 클래스 #뜨개 #니팅 #취미부자,,,"['#미수아바흐브', '#misuabarbe', '#미수아바흐브', '#성수동', '#핸드메이드', '#원데이', '#뜨개', '#니팅', '#취미부자']","['#미수아바흐브', '#misuabarbe', '#미수아바흐브', '#성수동', '#핸드메이드', '#원데이', '#뜨개', '#니팅', '#취미부자']",
beany_bunny,2020-11-30,"201128 무민 75주년 특별원화전 🎨성수동 그라운드시소에서 전시 중인 무민 원화전.내게는 친숙하면서도 낯선 캐릭터인 무민. 이 캐릭터에 대해 더 알고싶어 전시회장으로 향했다. 기존에 지니던 무민의 이미지는 피터래빗처럼 전원적인 공간에 사는 동물친구같은 느낌이었다. 무민의 창작자인 토베 얀손에 대한 간략한 소개와 캐릭터 설정으로 시작된 전시는 무민시리즈의 역사적 흐름으로 흘러갔다. 무민 이야기에는 작가가 생애에서 겪은 다양한 굴곡들이 담겨있었고 그래서인지 동화이면서 전기같다는 인상도 받았다. 🧸무민 이야기들은 -다 안읽어봤기때문에 아는 것들로 말하자면- 가족 혹은 친구들과의 사랑으로 치유되는 결말을 갖고 있는데, 그러한 흔한 동화의 결말에서도 작가와 작가의 가족 간의 유대감을 엿볼 수 있어 좋았다. 🫂이 전시의 특별한 점은 원화를 공개한다는 점인데, 원화 전시 공간만큼은 사진을 찍는 것이 금지되어있다. 연필로 거침없이 그려진 무민들을 보는 것은 흥미로운 일이었다. 동화책 한 권의 각 페이지 색상들을 미리 구상해 칠해 놓은 원화도 기억에 남는다. 나는 취미로 그림을 그리는 사람이라 이렇게 원화를 보게 된다는 것은 특별한 의미로 다가온다. 원화들은 결과물이 나오기까지의 과정을 보여준다. 그러니까 맥주로 치면 맥주 공장 견학을 시켜주는 것이나 다름없다. (갑자기 왜 맥주가 생각났지?🤔아무튼..) 뭇 사람들은 완성된 결과물들을 향유하기 원하지만 사실 원화들은 그 자체로도 완성된 과정들이다. 그래서 더 매력적이게 느껴졌던 공간이었다.  개인적인 추천으로는 전시회에 가기 전에 무민 동화책을 여러 권 읽고 가면 좋을 듯하다. 친절하게 동화의 특징과 줄거리에 대해 설명이 적혀있어 이해함에 어려움은 없지만 감상에 많은 도움이 될 거라 생각된다. 굿즈샵에도 동화책을 팔던데 굿즈샵 먼저 들러서 훑어보고가도 되겠다. 😉전체적으로 서정적이고 고요한 분위기의 전시였다. 미디어 아트 코너가 한 곳있고 동화 내용에 맞춰 사운드가 다르게 구성되어있다. 또한 읽을 거리가 많은 전시회라 다 관람하기까지 은근 시간이 걸린다. 동선은 다소 복잡했다. 다행히 생활방역을 고려해 사람이 몰리지 않는 시간대로 가서 큰 문제 없이 봤지만! 함께 해준 남자친구의 평으로는 동화책을 여러 권 읽고 나온 느낌이라고했다. 아주아주 동의! 😊❤ #무민75주년특별원화전#전시회 #성수동 #무민",3,,"['#무민75주년특별원화전', '#전시회', '#성수동', '#무민']","['#무민75주년특별원화전', '#전시회', '#성수동', '#무민']",
chef_jadekim,2020-11-30,🍽 SOOT 성수오랜만에 좋은사람들과 맛있는 저녁 와인을 함께 할 수 있었던 곳🤤시국이 시국인지라 빠르게 집으로 복귀......지인가게라서 아니라 음식 하나하나 너무 맛있고 분위기 또한 너무 좋았던 곳. 조만간 신사점도갈게~잘 먹었습니다🙏🙏@chef_hugh_ 👍👍@soot_seongsu @soot_sinsa,29,SOOT 성수,[],"['#서울숲맛집', '#성수동핫플레이스', '#성수동맛집', '#와인바', '#와인', '#성수', '#성수동', '#성수맛집', '#soot', '#cheflife']",
__z_oz,2020-11-30,&𝘮𝘦𝘢𝘭,11,앤드밀,[],"['#일상', '#일상스타그램', '#데일리', '#성수동', '#성수동맛집', '#성수동카페', '#브런치카페', '#앤드밀', '#좋반', '#좋아요', '#좋아요반사', '#맞팔', '#선팔하면맞팔', '#팔로미', '#팔로우', '#photo', '#photogram', '#daily', '#dailylook', '#lifestyle', '#selca', '#selfi', '#selflove', '#likeforlikes', '#likeforfollow', '#like4likes', '#followforfollowback', '#follow4followback', '#fff', '#lfl']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/128549621_389955372250535_3735130546343845611_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=111&_nc_ohc=2dYr16sXL7MAX_jrfhd&tp=1&oh=092e0b4ae9ada06d9d12a1985f0b0eee&oe=5FEC5827
polaathome_store,2020-11-30,".🙏🙏2시 35분 이후로 Dm 주셨는데 답 못받으신 고객님 다시 한번 디엠 부탁드려요 ㅠㅠ 제가 모르고 삭제를 눌렀습니다😭😭🙏🙏 폴라앳홈 스토어의 깜짝 판매입니다! 🙋‍♀️ 폴라앳홈과 오랜기간 협업하고 있는 #장소 브랜드의 #오오시리즈 삼각접시 입니다. 스토어 계정 팔로워 고객님들 중 마지막 수량의 요 아이들을 데려가실 분이 있으실까요?! 🤓🤓 피클이나 후식과일, 작은 찬류들을 담으시기 좋은 접시입니다. 각 컬러별로 1개씩 남아있습니다! 전용박스에 개별포장되어 집들이, 신혼부부, 싱글친구들께 선물하시기 좋습니다 😀DM으로 구매문의 주시면 도와드릴게요 🙂🙂(현재 온라인에서는 품절상태이며 재진행 예정이 없는 상품입니다. 가격문의는 DM으로 부탁드립니다! 정가에서 할인 들어가 1만원 초반대입니다 🔥🔥) ... #폴라앳홈 #폴라앳홈스토어 #성수동편집샵 #성수동리빙샵 #성수동핫플 #성수동핫플레이스 #성수동 #성수동편집숍 #성수동데이트 #살림 #그릇가게 #테이블웨어 #식기 #신혼살림 #신혼그릇",9,,"['#장소', '#오오시리즈', '#폴라앳홈', '#폴라앳홈스토어', '#성수동편집샵', '#성수동리빙샵', '#성수동핫플', '#성수동핫플레이스', '#성수동', '#성수동편집숍', '#성수동데이트', '#살림', '#그릇가게', '#테이블웨어', '#식기', '#신혼살림', '#신혼그릇']","['#장소', '#오오시리즈', '#폴라앳홈', '#폴라앳홈스토어', '#성수동편집샵', '#성수동리빙샵', '#성수동핫플', '#성수동핫플레이스', '#성수동', '#성수동편집숍', '#성수동데이트', '#살림', '#그릇가게', '#테이블웨어', '#식기', '#신혼살림', '#신혼그릇']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128661963_736046413787503_5744391653343885979_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=-aFIwgv17w4AX_9VTtf&tp=1&oh=3b28473ed7a6765abddabbe5ffa90852&oe=5FED480A
wan__ee,2020-11-30,일만 하다 끝나버린 11월의 마지막 날 (도 일 중 ^^)..#제품협찬 #이즈로 #IZRO,291,,"['#제품협찬', '#이즈로', '#IZRO']","['#제품협찬', '#이즈로', '#IZRO']",
__ppyu,2020-11-30,앞머리 자르고 young~~해쟈쓰,42,"Cheonan, Korea",[],"['#데일리', '#일상', '#카페', '#카페추천', '#대구카페', '#천안카페', '#대전카페', '#천안', '#두정동', '#신부동', '#제주카페', '#부산카페', '#카페투어', '#소통', '#대전', '#서울', '#강남', '#성수동', '#청주', '#카페투어', '#전주', '#전주카페', '#청주카페', '#강릉', '#강릉카페', '#강릉맛집']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/s1080x1080/128681661_312813839790402_7592037227703525330_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=106&_nc_ohc=bj_fchN1TuoAX_8O9yV&tp=1&oh=9399945ffd66355176691bfbc69c0130&oe=5FEFA47A
zzam__bob,2020-11-30,#2020년.#11월30일#월요일..#쌍둥이아버지 #평일 #점심.#짬뽕.#짜장면.#짬뽕곱배기.#짜장곱배기.#짬뽕위에더짬뽕..#서울숲 #뚝섬 #성수 #성수동 #뚝섬역 #맛집 #음식 #쌍둥이 #일상스타그램 #음식스타그램 #먹스타그램.,21,성수동 갈비골목,"['#2020년.', '#11월30일', '#월요일..', '#쌍둥이아버지', '#평일', '#점심.', '#짬뽕.', '#짜장면.', '#짬뽕곱배기.', '#짜장곱배기.', '#짬뽕위에더짬뽕..', '#서울숲', '#뚝섬', '#성수', '#성수동', '#뚝섬역', '#맛집', '#음식', '#쌍둥이', '#일상스타그램', '#음식스타그램', '#먹스타그램.']","['#2020년.', '#11월30일', '#월요일..', '#쌍둥이아버지', '#평일', '#점심.', '#짬뽕.', '#짜장면.', '#짬뽕곱배기.', '#짜장곱배기.', '#짬뽕위에더짬뽕..', '#서울숲', '#뚝섬', '#성수', '#성수동', '#뚝섬역', '#맛집', '#음식', '#쌍둥이', '#일상스타그램', '#음식스타그램', '#먹스타그램.']",
nn.tasty,2020-11-30,🥓🥗 #원할머니보쌈 #보쌈정식☆☆☆☆-#제육백반정식 #성수동 #성수동맛집 #맛집 #직장인점심 #점심 #맛점 #브런치 #아점 #맛스타그램 #먹스타그램 #일상 #데일리 #dimsum #brunch #food #foodporn #foodstagram #instafood #foodlove #delicious #tasty #daily,15,성수동 성수2가,"['#원할머니보쌈', '#보쌈정식☆☆☆☆-', '#제육백반정식', '#성수동', '#성수동맛집', '#맛집', '#직장인점심', '#점심', '#맛점', '#브런치', '#아점', '#맛스타그램', '#먹스타그램', '#일상', '#데일리', '#dimsum', '#brunch', '#food', '#foodporn', '#foodstagram', '#instafood', '#foodlove', '#delicious', '#tasty', '#daily']","['#원할머니보쌈', '#보쌈정식☆☆☆☆-', '#제육백반정식', '#성수동', '#성수동맛집', '#맛집', '#직장인점심', '#점심', '#맛점', '#브런치', '#아점', '#맛스타그램', '#먹스타그램', '#일상', '#데일리', '#dimsum', '#brunch', '#food', '#foodporn', '#foodstagram', '#instafood', '#foodlove', '#delicious', '#tasty', '#daily']",https://scontent-ssn1-1.cdninstagram.com/v/t51.2885-15/e35/128471347_671036983803535_6558945168170741955_n.jpg?_nc_ht=scontent-ssn1-1.cdninstagram.com&_nc_cat=107&_nc_ohc=FQeOyMc9vHoAX-VY8-A&tp=1&oh=f30a2b214fc7227abf33e6a3f26e4e40&oe=5FEF05F4
